avgOdds,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass,zscore,catOdds
1.866,2,1,3,1,2,2,3,1,1,2,1,2,0.406763253,Likely win
1.866,2,1,2,1,2,2,2,1,1,2,2,1,0.406763253,Likely win
1.866,2,1,2,1,2,2,2,1,2,2,2,1,0.406763253,Likely win
1.866,2,2,2,1,2,2,2,1,2,2,2,1,0.406763253,Likely win
1.866,2,2,2,1,2,2,2,1,2,2,2,1,0.406763253,Likely win
1.612,2,1,3,1,2,2,3,1,1,2,1,2,0.563092729,Almost Guaranteed Win
1.612,2,1,2,1,2,2,2,1,1,2,2,1,0.563092729,Almost Guaranteed Win
1.612,2,1,2,1,2,2,2,1,2,2,2,1,0.563092729,Almost Guaranteed Win
1.612,2,2,2,1,2,2,2,1,2,2,2,1,0.563092729,Almost Guaranteed Win
1.612,2,2,2,1,2,2,2,1,2,2,2,1,0.563092729,Almost Guaranteed Win
2.34,2,1,3,1,2,2,3,1,1,2,1,2,0.115030294,Unlikely win
2.34,2,1,2,1,2,2,2,1,1,2,2,1,0.115030294,Unlikely win
2.34,2,1,2,1,2,2,2,1,2,2,2,1,0.115030294,Unlikely win
2.34,2,2,2,1,2,2,2,1,2,2,2,1,0.115030294,Unlikely win
2.34,2,2,2,1,2,2,2,1,2,2,2,1,0.115030294,Unlikely win
2.08,2,1,3,1,2,2,3,1,1,2,1,2,0.275052592,Likely win
2.08,2,1,2,1,2,2,2,1,1,2,2,1,0.275052592,Likely win
2.08,2,1,2,1,2,2,2,1,2,2,2,1,0.275052592,Likely win
2.08,2,2,2,1,2,2,2,1,2,2,2,1,0.275052592,Likely win
2.08,2,2,2,1,2,2,2,1,2,2,2,1,0.275052592,Likely win
2.87,2,1,3,1,2,2,3,1,1,2,1,2,0.211169006,Likley loss
2.87,2,1,2,1,2,2,2,1,1,2,2,1,0.211169006,Likley loss
2.87,2,1,2,1,2,2,2,1,2,2,2,1,0.211169006,Likley loss
2.87,2,2,2,1,2,2,2,1,2,2,2,1,0.211169006,Likley loss
2.87,2,2,2,1,2,2,2,1,2,2,2,1,0.211169006,Likley loss
2.41,2,1,3,1,2,2,3,1,1,2,1,2,0.071947368,Unlikely win
2.41,2,1,2,1,2,2,2,1,1,2,2,1,0.071947368,Unlikely win
2.41,2,1,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
2.41,2,2,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
2.41,2,2,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
3.54,2,1,3,1,2,2,3,1,1,2,1,2,0.623534159,Likley loss
3.54,2,1,2,1,2,2,2,1,1,2,2,1,0.623534159,Likley loss
3.54,2,1,2,1,2,2,2,1,2,2,2,1,0.623534159,Likley loss
3.54,2,2,2,1,2,2,2,1,2,2,2,1,0.623534159,Likley loss
3.54,2,2,2,1,2,2,2,1,2,2,2,1,0.623534159,Likley loss
1.922,2,1,3,1,2,2,3,1,1,2,1,2,0.372296912,Likely win
1.922,2,1,2,1,2,2,2,1,1,2,2,1,0.372296912,Likely win
1.922,2,1,2,1,2,2,2,1,2,2,2,1,0.372296912,Likely win
1.922,2,2,2,1,2,2,2,1,2,2,2,1,0.372296912,Likely win
1.922,2,2,2,1,2,2,2,1,2,2,2,1,0.372296912,Likely win
4.27,2,1,3,1,2,2,3,1,1,2,1,2,1.072827534,Likley loss
4.27,2,1,2,1,2,2,2,1,1,2,2,1,1.072827534,Likley loss
4.27,2,1,2,1,2,2,2,1,2,2,2,1,1.072827534,Likley loss
4.27,2,2,2,1,2,2,2,1,2,2,2,1,1.072827534,Likley loss
4.27,2,2,2,1,2,2,2,1,2,2,2,1,1.072827534,Likley loss
3.84,2,1,3,1,2,2,3,1,1,2,1,2,0.808175272,Likley loss
3.84,2,1,2,1,2,2,2,1,1,2,2,1,0.808175272,Likley loss
3.84,2,1,2,1,2,2,2,1,2,2,2,1,0.808175272,Likley loss
3.84,2,2,2,1,2,2,2,1,2,2,2,1,0.808175272,Likley loss
3.84,2,2,2,1,2,2,2,1,2,2,2,1,0.808175272,Likley loss
1.85,2,1,3,1,2,2,3,1,1,2,1,2,0.416610779,Likely win
1.85,2,1,2,1,2,2,2,1,1,2,2,1,0.416610779,Likely win
1.85,2,1,2,1,2,2,2,1,2,2,2,1,0.416610779,Likely win
1.85,2,2,2,1,2,2,2,1,2,2,2,1,0.416610779,Likely win
1.85,2,2,2,1,2,2,2,1,2,2,2,1,0.416610779,Likely win
3.34,2,1,3,1,2,2,3,1,1,2,1,2,0.500440083,Likley loss
3.34,2,1,2,1,2,2,2,1,1,2,2,1,0.500440083,Likley loss
3.34,2,1,2,1,2,2,2,1,2,2,2,1,0.500440083,Likley loss
3.34,2,2,2,1,2,2,2,1,2,2,2,1,0.500440083,Likley loss
3.34,2,2,2,1,2,2,2,1,2,2,2,1,0.500440083,Likley loss
2.45,2,1,3,1,2,2,2,1,1,2,1,2,0.047328553,Unlikely win
2.45,2,1,2,1,2,2,2,1,2,2,2,1,0.047328553,Unlikely win
2.45,2,1,2,1,2,2,2,1,2,2,2,1,0.047328553,Unlikely win
2.45,2,2,2,1,2,2,2,1,2,2,2,1,0.047328553,Unlikely win
2.45,2,2,2,1,2,2,2,1,2,2,2,1,0.047328553,Unlikely win
2.468,2,1,3,1,2,2,2,1,1,2,1,2,0.036250086,Unlikely win
2.468,2,1,2,1,2,2,2,1,2,2,2,1,0.036250086,Unlikely win
2.468,2,1,2,1,2,2,2,1,2,2,2,1,0.036250086,Unlikely win
2.468,2,2,2,1,2,2,2,1,2,2,2,1,0.036250086,Unlikely win
2.468,2,2,2,1,2,2,2,1,2,2,2,1,0.036250086,Unlikely win
6.81,2,1,3,1,2,2,2,1,1,2,1,2,2.636122293,Likley loss
6.81,2,1,2,1,2,2,2,1,2,2,2,1,2.636122293,Likley loss
6.81,2,1,2,1,2,2,2,1,2,2,2,1,2.636122293,Likley loss
6.81,2,2,2,1,2,2,2,1,2,2,2,1,2.636122293,Likley loss
6.81,2,2,2,1,2,2,2,1,2,2,2,1,2.636122293,Likley loss
2.734,2,1,3,1,2,2,2,1,1,2,1,2,0.127465034,Likley loss
2.734,2,1,2,1,2,2,2,1,2,2,2,1,0.127465034,Likley loss
2.734,2,1,2,1,2,2,2,1,2,2,2,1,0.127465034,Likley loss
2.734,2,2,2,1,2,2,2,1,2,2,2,1,0.127465034,Likley loss
2.734,2,2,2,1,2,2,2,1,2,2,2,1,0.127465034,Likley loss
3.56,2,1,3,1,2,2,2,1,1,2,1,2,0.635843566,Likley loss
3.56,2,1,2,1,2,2,2,1,2,2,2,1,0.635843566,Likley loss
3.56,2,1,2,1,2,2,2,1,2,2,2,1,0.635843566,Likley loss
3.56,2,2,2,1,2,2,2,1,2,2,2,1,0.635843566,Likley loss
3.56,2,2,2,1,2,2,2,1,2,2,2,1,0.635843566,Likley loss
2.41,2,1,3,1,2,2,2,1,1,2,1,2,0.071947368,Unlikely win
2.41,2,1,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
2.41,2,1,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
2.41,2,2,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
2.41,2,2,2,1,2,2,2,1,2,2,2,1,0.071947368,Unlikely win
2.47,2,1,3,1,2,2,2,1,1,2,1,2,0.035019145,Unlikely win
2.47,2,1,2,1,2,2,2,1,2,2,2,1,0.035019145,Unlikely win
2.47,2,1,2,1,2,2,2,1,2,2,2,1,0.035019145,Unlikely win
2.47,2,2,2,1,2,2,2,1,2,2,2,1,0.035019145,Unlikely win
2.47,2,2,2,1,2,2,2,1,2,2,2,1,0.035019145,Unlikely win
2.568,2,1,3,1,2,2,2,1,1,2,1,2,0.025296952,Unlikely win
2.568,2,1,2,1,2,2,2,1,2,2,2,1,0.025296952,Unlikely win
2.568,2,1,2,1,2,2,2,1,2,2,2,1,0.025296952,Unlikely win
2.568,2,2,2,1,2,2,2,1,2,2,2,1,0.025296952,Unlikely win
2.568,2,2,2,1,2,2,2,1,2,2,2,1,0.025296952,Unlikely win
2.654,2,1,3,1,2,2,2,1,1,2,1,2,0.078227404,Unlikely win
2.654,2,1,2,1,2,2,2,1,2,2,2,1,0.078227404,Unlikely win
2.654,2,1,2,1,2,2,2,1,2,2,2,1,0.078227404,Unlikely win
2.654,2,2,2,1,2,2,2,1,2,2,2,1,0.078227404,Unlikely win
2.654,2,2,2,1,2,2,2,1,2,2,2,1,0.078227404,Unlikely win
2.16,2,1,3,1,2,2,2,1,1,2,1,2,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,1,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,2,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
2.16,2,2,2,1,2,2,2,1,2,2,2,1,0.225814962,Unlikely win
3.69,2,1,3,1,2,2,2,1,1,2,1,2,0.715854715,Likley loss
3.69,2,1,2,1,2,2,2,1,2,2,2,1,0.715854715,Likley loss
3.69,2,1,2,1,2,2,2,1,2,2,2,1,0.715854715,Likley loss
3.69,2,2,2,1,2,2,2,1,2,2,2,1,0.715854715,Likley loss
3.69,2,2,2,1,2,2,2,1,2,2,2,1,0.715854715,Likley loss
2.726,2,1,3,1,2,2,2,1,1,2,1,2,0.122541271,Likley loss
2.726,2,1,2,1,2,2,2,1,2,2,2,1,0.122541271,Likley loss
2.726,2,1,2,1,2,2,2,1,2,2,2,1,0.122541271,Likley loss
2.726,2,2,2,1,2,2,2,1,2,2,2,1,0.122541271,Likley loss
2.726,2,2,2,1,2,2,2,1,2,2,2,1,0.122541271,Likley loss
2.2,2,1,3,1,2,2,2,1,1,2,1,2,0.201196147,Unlikely win
2.2,2,1,2,1,2,2,2,1,2,2,2,1,0.201196147,Unlikely win
2.2,2,1,2,1,2,2,2,1,2,2,2,1,0.201196147,Unlikely win
2.2,2,2,2,1,2,2,2,1,2,2,2,1,0.201196147,Unlikely win
2.2,2,2,2,1,2,2,2,1,2,2,2,1,0.201196147,Unlikely win
4.686,2,1,3,1,2,2,2,1,1,2,1,2,1.328863211,Likley loss
4.686,2,1,2,1,2,2,2,1,2,2,2,1,1.328863211,Likley loss
4.686,2,1,2,1,2,2,2,1,2,2,2,1,1.328863211,Likley loss
4.686,2,2,2,1,2,2,2,1,2,2,2,1,1.328863211,Likley loss
4.686,2,2,2,1,2,2,2,1,2,2,2,1,1.328863211,Likley loss
2.628,2,1,3,1,2,2,2,1,1,2,1,2,0.062225174,Unlikely win
2.628,2,1,2,1,2,2,2,1,2,2,2,1,0.062225174,Unlikely win
2.628,2,1,2,1,2,2,2,1,2,2,2,1,0.062225174,Unlikely win
2.628,2,2,2,1,2,2,2,1,2,2,2,1,0.062225174,Unlikely win
2.628,2,2,2,1,2,2,2,1,2,2,2,1,0.062225174,Unlikely win
3.26,2,1,3,1,2,2,2,1,1,2,1,2,0.451202453,Likley loss
3.26,2,1,2,1,2,2,2,1,2,2,2,1,0.451202453,Likley loss
3.26,2,1,2,1,2,2,2,1,2,2,2,1,0.451202453,Likley loss
3.26,2,2,2,1,2,2,2,1,2,2,2,1,0.451202453,Likley loss
3.26,2,2,2,1,2,2,2,1,2,2,2,1,0.451202453,Likley loss
2.834,2,1,3,1,2,2,2,1,1,2,1,2,0.189012072,Likley loss
2.834,2,1,2,1,2,2,2,1,2,2,2,1,0.189012072,Likley loss
2.834,2,1,2,1,2,2,2,1,2,2,2,1,0.189012072,Likley loss
2.834,2,2,2,1,2,2,2,1,2,2,2,1,0.189012072,Likley loss
2.834,2,2,2,1,2,2,2,1,2,2,2,1,0.189012072,Likley loss
2.22,2,1,3,1,2,2,2,1,1,2,1,2,0.18888674,Unlikely win
2.22,2,1,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,1,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,2,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,2,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.07,2,1,3,1,2,2,2,1,1,2,1,2,0.281207296,Likely win
2.07,2,1,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,1,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,2,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,2,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.454,2,1,2,1,2,2,2,1,1,2,1,2,0.044866671,Unlikely win
2.454,2,1,2,1,2,2,2,1,2,2,2,1,0.044866671,Unlikely win
2.454,2,1,2,1,2,2,2,1,2,2,2,1,0.044866671,Unlikely win
2.454,2,1,2,1,2,2,2,1,2,2,2,1,0.044866671,Unlikely win
2.454,2,2,2,1,2,2,2,1,2,2,2,1,0.044866671,Unlikely win
2.454,2,2,2,1,2,2,2,1,2,2,2,1,0.044866671,Unlikely win
2.81,2,1,2,1,2,2,2,1,1,2,1,2,0.174240783,Likley loss
2.81,2,1,2,1,2,2,2,1,2,2,2,1,0.174240783,Likley loss
2.81,2,1,2,1,2,2,2,1,2,2,2,1,0.174240783,Likley loss
2.81,2,1,2,1,2,2,2,1,2,2,2,1,0.174240783,Likley loss
2.81,2,2,2,1,2,2,2,1,2,2,2,1,0.174240783,Likley loss
2.81,2,2,2,1,2,2,2,1,2,2,2,1,0.174240783,Likley loss
2.87,2,1,2,1,2,2,2,1,1,2,1,2,0.211169006,Likley loss
2.87,2,1,2,1,2,2,2,1,2,2,2,1,0.211169006,Likley loss
2.87,2,1,2,1,2,2,2,1,2,2,2,1,0.211169006,Likley loss
2.87,2,1,2,1,2,2,2,1,2,2,2,1,0.211169006,Likley loss
2.87,2,2,2,1,2,2,2,1,2,2,2,1,0.211169006,Likley loss
2.87,2,2,2,1,2,2,2,1,2,2,2,1,0.211169006,Likley loss
2.46,2,1,2,1,2,2,2,1,1,2,1,2,0.041173849,Unlikely win
2.46,2,1,2,1,2,2,2,1,2,2,2,1,0.041173849,Unlikely win
2.46,2,1,2,1,2,2,2,1,2,2,2,1,0.041173849,Unlikely win
2.46,2,1,2,1,2,2,2,1,2,2,2,1,0.041173849,Unlikely win
2.46,2,2,2,1,2,2,2,1,2,2,2,1,0.041173849,Unlikely win
2.46,2,2,2,1,2,2,2,1,2,2,2,1,0.041173849,Unlikely win
2.5,2,1,2,1,2,2,2,1,1,2,1,2,0.016555034,Unlikely win
2.5,2,1,2,1,2,2,2,1,2,2,2,1,0.016555034,Unlikely win
2.5,2,1,2,1,2,2,2,1,2,2,2,1,0.016555034,Unlikely win
2.5,2,1,2,1,2,2,2,1,2,2,2,1,0.016555034,Unlikely win
2.5,2,2,2,1,2,2,2,1,2,2,2,1,0.016555034,Unlikely win
2.5,2,2,2,1,2,2,2,1,2,2,2,1,0.016555034,Unlikely win
2.48,2,1,2,1,2,2,2,1,1,2,1,2,0.028864441,Unlikely win
2.48,2,1,2,1,2,2,2,1,2,2,2,1,0.028864441,Unlikely win
2.48,2,1,2,1,2,2,2,1,2,2,2,1,0.028864441,Unlikely win
2.48,2,1,2,1,2,2,2,1,2,2,2,1,0.028864441,Unlikely win
2.48,2,2,2,1,2,2,2,1,2,2,2,1,0.028864441,Unlikely win
2.48,2,2,2,1,2,2,2,1,2,2,2,1,0.028864441,Unlikely win
3.24,2,1,2,1,2,2,2,1,1,2,1,2,0.438893045,Likley loss
3.24,2,1,2,1,2,2,2,1,2,2,2,1,0.438893045,Likley loss
3.24,2,1,2,1,2,2,2,1,2,2,2,1,0.438893045,Likley loss
3.24,2,1,2,1,2,2,2,1,2,2,2,1,0.438893045,Likley loss
3.24,2,2,2,1,2,2,2,1,2,2,2,1,0.438893045,Likley loss
3.24,2,2,2,1,2,2,2,1,2,2,2,1,0.438893045,Likley loss
3.42,2,1,2,1,2,2,2,1,1,2,1,2,0.549677713,Likley loss
3.42,2,1,2,1,2,2,2,1,2,2,2,1,0.549677713,Likley loss
3.42,2,1,2,1,2,2,2,1,2,2,2,1,0.549677713,Likley loss
3.42,2,1,2,1,2,2,2,1,2,2,2,1,0.549677713,Likley loss
3.42,2,2,2,1,2,2,2,1,2,2,2,1,0.549677713,Likley loss
3.42,2,2,2,1,2,2,2,1,2,2,2,1,0.549677713,Likley loss
2.86,2,1,2,1,2,2,2,1,1,2,1,2,0.205014302,Likley loss
2.86,2,1,2,1,2,2,2,1,2,2,2,1,0.205014302,Likley loss
2.86,2,1,2,1,2,2,2,1,2,2,2,1,0.205014302,Likley loss
2.86,2,1,2,1,2,2,2,1,2,2,2,1,0.205014302,Likley loss
2.86,2,2,2,1,2,2,2,1,2,2,2,1,0.205014302,Likley loss
2.86,2,2,2,1,2,2,2,1,2,2,2,1,0.205014302,Likley loss
3.04,2,1,2,1,2,2,2,1,1,2,1,2,0.31579897,Likley loss
3.04,2,1,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,1,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,1,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,2,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,2,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
2.524,2,1,2,1,2,2,2,1,1,2,1,2,0.001783745,Unlikely win
2.524,2,1,2,1,2,2,2,1,2,2,2,1,0.001783745,Unlikely win
2.524,2,1,2,1,2,2,2,1,2,2,2,1,0.001783745,Unlikely win
2.524,2,1,2,1,2,2,2,1,2,2,2,1,0.001783745,Unlikely win
2.524,2,2,2,1,2,2,2,1,2,2,2,1,0.001783745,Unlikely win
2.524,2,2,2,1,2,2,2,1,2,2,2,1,0.001783745,Unlikely win
2.07,2,1,2,1,2,2,2,1,1,2,1,2,0.281207296,Likely win
2.07,2,1,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,1,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,1,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,2,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,2,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
3.39,2,1,2,1,2,2,2,1,1,2,1,2,0.531213602,Likley loss
3.39,2,1,2,1,2,2,2,1,2,2,2,1,0.531213602,Likley loss
3.39,2,1,2,1,2,2,2,1,2,2,2,1,0.531213602,Likley loss
3.39,2,1,2,1,2,2,2,1,2,2,2,1,0.531213602,Likley loss
3.39,2,2,2,1,2,2,2,1,2,2,2,1,0.531213602,Likley loss
3.39,2,2,2,1,2,2,2,1,2,2,2,1,0.531213602,Likley loss
4.62,2,1,2,1,2,2,2,1,1,2,1,2,1.288242166,Likley loss
4.62,2,1,2,1,2,2,2,1,2,2,2,1,1.288242166,Likley loss
4.62,2,1,2,1,2,2,2,1,2,2,2,1,1.288242166,Likley loss
4.62,2,1,2,1,2,2,2,1,2,2,2,1,1.288242166,Likley loss
4.62,2,2,2,1,2,2,2,1,2,2,2,1,1.288242166,Likley loss
4.62,2,2,2,1,2,2,2,1,2,2,2,1,1.288242166,Likley loss
2.25,2,1,2,1,2,2,2,1,1,2,1,2,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,1,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,2,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.25,2,2,2,1,2,2,2,1,2,2,2,1,0.170422628,Unlikely win
2.08,2,1,2,1,2,2,2,1,1,2,1,2,0.275052592,Likely win
2.08,2,1,2,1,2,2,2,1,2,2,2,1,0.275052592,Likely win
2.08,2,1,2,1,2,2,2,1,2,2,2,1,0.275052592,Likely win
2.08,2,1,2,1,2,2,2,1,2,2,2,1,0.275052592,Likely win
2.08,2,2,2,1,2,2,2,1,2,2,2,1,0.275052592,Likely win
2.08,2,2,2,1,2,2,2,1,2,2,2,1,0.275052592,Likely win
2.47,2,1,2,1,2,2,2,1,1,2,1,2,0.035019145,Unlikely win
2.47,2,1,2,1,2,2,2,1,2,2,2,1,0.035019145,Unlikely win
2.47,2,1,2,1,2,2,2,1,2,2,2,1,0.035019145,Unlikely win
2.47,2,1,2,1,2,2,2,1,2,2,2,1,0.035019145,Unlikely win
2.47,2,2,2,1,2,2,2,1,2,2,2,1,0.035019145,Unlikely win
2.47,2,2,2,1,2,2,2,1,2,2,2,1,0.035019145,Unlikely win
2.15,2,1,2,1,2,2,2,1,1,2,1,2,0.231969666,Unlikely win
2.15,2,1,2,1,2,2,2,1,2,2,2,1,0.231969666,Unlikely win
2.15,2,1,2,1,2,2,2,1,2,2,2,1,0.231969666,Unlikely win
2.15,2,1,2,1,2,2,2,1,2,2,2,1,0.231969666,Unlikely win
2.15,2,2,2,1,2,2,2,1,2,2,2,1,0.231969666,Unlikely win
2.15,2,2,2,1,2,2,2,1,2,2,2,1,0.231969666,Unlikely win
3.52,2,1,2,1,2,2,2,1,2,2,2,1,0.611224751,Likley loss
3.52,2,2,2,1,2,2,2,1,2,2,2,1,0.611224751,Likley loss
4.206,2,1,2,1,2,2,2,1,2,2,2,1,1.03343743,Likley loss
4.206,2,2,2,1,2,2,2,1,2,2,2,1,1.03343743,Likley loss
2.74,2,1,2,1,2,2,2,1,2,2,2,1,0.131157857,Likley loss
2.74,2,2,2,1,2,2,2,1,2,2,2,1,0.131157857,Likley loss
2.58,2,1,2,1,2,2,2,1,2,2,2,1,0.032682596,Unlikely win
2.58,2,2,2,1,2,2,2,1,2,2,2,1,0.032682596,Unlikely win
3.23,2,1,2,1,2,2,2,1,2,2,2,1,0.432738342,Likley loss
3.23,2,2,2,1,2,2,2,1,2,2,2,1,0.432738342,Likley loss
2.08,2,1,2,1,2,2,2,1,2,2,2,1,0.275052592,Likely win
2.08,2,2,2,1,2,2,2,1,2,2,2,1,0.275052592,Likely win
2.48,2,1,2,1,2,2,2,1,2,2,2,1,0.028864441,Unlikely win
2.48,2,2,2,1,2,2,2,1,2,2,2,1,0.028864441,Unlikely win
2.614,2,1,2,1,2,2,2,1,2,2,2,1,0.053608589,Unlikely win
2.614,2,2,2,1,2,2,2,1,2,2,2,1,0.053608589,Unlikely win
1.668,2,1,2,1,2,2,2,1,2,2,2,1,0.528626388,Almost Guaranteed Win
1.668,2,2,2,1,2,2,2,1,2,2,2,1,0.528626388,Almost Guaranteed Win
3.39,2,1,2,1,2,2,2,1,2,2,2,1,0.531213602,Likley loss
3.39,2,2,2,1,2,2,2,1,2,2,2,1,0.531213602,Likley loss
2.276,2,1,2,1,2,2,2,1,2,2,2,1,0.154420398,Unlikely win
2.276,2,2,2,1,2,2,2,1,2,2,2,1,0.154420398,Unlikely win
2.5,2,1,2,1,2,2,2,1,2,2,2,1,0.016555034,Unlikely win
2.5,2,2,2,1,2,2,2,1,2,2,2,1,0.016555034,Unlikely win
3.04,2,1,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,2,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.26,2,1,2,1,2,2,2,1,2,2,2,1,0.451202453,Likley loss
3.26,2,2,2,1,2,2,2,1,2,2,2,1,0.451202453,Likley loss
1.85,2,1,2,1,2,2,2,1,2,2,2,1,0.416610779,Likely win
1.85,2,2,2,1,2,2,2,1,2,2,2,1,0.416610779,Likely win
6.35,2,1,2,1,2,2,2,1,2,2,2,1,2.353005919,Likley loss
6.35,2,2,2,1,2,2,2,1,2,2,2,1,2.353005919,Likley loss
4.37,2,1,2,1,2,2,2,1,2,2,2,1,1.134374572,Likley loss
4.37,2,2,2,1,2,2,2,1,2,2,2,1,1.134374572,Likley loss
3.4,2,1,2,1,2,2,2,1,2,2,2,1,0.537368306,Likley loss
3.4,2,2,2,1,2,2,2,1,2,2,2,1,0.537368306,Likley loss
2.98,2,1,2,1,2,2,2,1,2,2,2,1,0.278870747,Likley loss
2.98,2,2,2,1,2,2,2,1,2,2,2,1,0.278870747,Likley loss
1.552,2,1,2,2,2,1,3,2,1,2,2,1,0.600020952,Almost Guaranteed Win
1.552,2,1,2,1,2,1,3,2,2,2,2,1,0.600020952,Almost Guaranteed Win
1.552,2,1,2,1,2,1,2,1,2,2,2,1,0.600020952,Almost Guaranteed Win
1.552,2,1,2,1,2,2,2,1,2,2,2,1,0.600020952,Almost Guaranteed Win
1.552,2,2,3,2,1,2,2,2,2,2,2,1,0.600020952,Almost Guaranteed Win
1.552,2,1,3,2,2,1,1,2,1,2,2,1,0.600020952,Almost Guaranteed Win
1.19,2,1,2,2,2,1,3,2,1,2,2,1,0.822821228,Almost Guaranteed Win
1.19,2,1,2,1,2,1,3,2,2,2,2,1,0.822821228,Almost Guaranteed Win
1.19,2,1,2,1,2,1,2,1,2,2,2,1,0.822821228,Almost Guaranteed Win
1.19,2,1,2,1,2,2,2,1,2,2,2,1,0.822821228,Almost Guaranteed Win
1.19,2,2,3,2,1,2,2,2,2,2,2,1,0.822821228,Almost Guaranteed Win
1.19,2,1,3,2,2,1,1,2,1,2,2,1,0.822821228,Almost Guaranteed Win
1.148,2,1,2,2,2,1,3,2,1,2,2,1,0.848670984,Almost Guaranteed Win
1.148,2,1,2,1,2,1,3,2,2,2,2,1,0.848670984,Almost Guaranteed Win
1.148,2,1,2,1,2,1,2,1,2,2,2,1,0.848670984,Almost Guaranteed Win
1.148,2,1,2,1,2,2,2,1,2,2,2,1,0.848670984,Almost Guaranteed Win
1.148,2,2,3,2,1,2,2,2,2,2,2,1,0.848670984,Almost Guaranteed Win
1.148,2,1,3,2,2,1,1,2,1,2,2,1,0.848670984,Almost Guaranteed Win
1.634,2,1,2,2,2,1,3,2,1,2,2,1,0.549552381,Almost Guaranteed Win
1.634,2,1,2,1,2,1,3,2,2,2,2,1,0.549552381,Almost Guaranteed Win
1.634,2,1,2,1,2,1,2,1,2,2,2,1,0.549552381,Almost Guaranteed Win
1.634,2,1,2,1,2,2,2,1,2,2,2,1,0.549552381,Almost Guaranteed Win
1.634,2,2,3,2,1,2,2,2,2,2,2,1,0.549552381,Almost Guaranteed Win
1.634,2,1,3,2,2,1,1,2,1,2,2,1,0.549552381,Almost Guaranteed Win
1.394,2,1,2,2,2,1,3,2,1,2,2,1,0.697265271,Almost Guaranteed Win
1.394,2,1,2,1,2,1,3,2,2,2,2,1,0.697265271,Almost Guaranteed Win
1.394,2,1,2,1,2,1,2,1,2,2,2,1,0.697265271,Almost Guaranteed Win
1.394,2,1,2,1,2,2,2,1,2,2,2,1,0.697265271,Almost Guaranteed Win
1.394,2,2,3,2,1,2,2,2,2,2,2,1,0.697265271,Almost Guaranteed Win
1.394,2,1,3,2,2,1,1,2,1,2,2,1,0.697265271,Almost Guaranteed Win
1.242,2,1,2,2,2,1,3,2,1,2,2,1,0.790816769,Almost Guaranteed Win
1.242,2,1,2,1,2,1,3,2,2,2,2,1,0.790816769,Almost Guaranteed Win
1.242,2,1,2,1,2,1,2,1,2,2,2,1,0.790816769,Almost Guaranteed Win
1.242,2,1,2,1,2,2,2,1,2,2,2,1,0.790816769,Almost Guaranteed Win
1.242,2,2,3,2,1,2,2,2,2,2,2,1,0.790816769,Almost Guaranteed Win
1.242,2,1,3,2,2,1,1,2,1,2,2,1,0.790816769,Almost Guaranteed Win
